ObjectId;Timestamp;Id;Room;MAC;Distance [m]
5805e5c7f202262c4eb63a8e;1476781510990;Tim;Mensa;fc:5b:39:ce:79:d5;69,29
5805e5c7f202262c4eb63a8e;1476781510990;Tim;Mensa;fc:5b:39:ce:79:da;80,94
5805e5c7f202262c4eb63a8e;1476781510990;Tim;Mensa;fc:5b:39:ce:79:dc;72,14
5805e5c7f202262c4eb63a8e;1476781510990;Tim;Mensa;fc:5b:39:ce:79:dd;20,33
5805e5c7f202262c4eb63a8e;1476781510990;Tim;Mensa;fc:5b:39:ce:79:df;20,33
5805e5c7f202262c4eb63a8e;1476781510990;Tim;Mensa;fc:5b:39:ce:7d:40;139,68
5805e5c7f202262c4eb63a8e;1476781510990;Tim;Mensa;fc:5b:39:ce:7d:42;156,72
5805e5c7f202262c4eb63a8e;1476781510990;Tim;Mensa;fc:5b:39:ce:7d:43;139,68
5805e5c7f202262c4eb63a8e;1476781510990;Tim;Mensa;fc:5b:39:ce:7d:45;124,49
5805e5c7f202262c4eb63a8e;1476781510990;Tim;Mensa;fc:5b:39:ce:7d:4a;183,3
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;00:a0:57:22:2d:73;121,96
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;08:cc:68:c2:53:92;98,88
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;08:cc:68:c2:53:93;139,68
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;08:cc:68:c2:53:94;98,88
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;08:cc:68:c2:53:95;156,72
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;08:cc:68:c2:53:9a;72,69
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;08:cc:68:c2:53:9f;72,69
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;18:ef:63:9a:8b:50;61,12
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;18:ef:63:9a:8b:52;61,12
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;18:ef:63:9a:8b:53;68,58
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;18:ef:63:9a:8b:55;61,12
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;18:ef:63:9a:8b:5a;91,87
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;18:ef:63:9a:8b:5c;81,88
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;18:ef:63:9a:8b:5f;91,87
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;44:ad:d9:57:4f:40;153,54
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;44:ad:d9:57:4f:45;121,96
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;44:ad:d9:57:4f:4a;72,97
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;44:ad:d9:57:4f:4c;72,97
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;44:ad:d9:57:55:63;77,74
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;44:ad:d9:57:55:65;97,87
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;44:ad:d9:57:55:6c;22,81
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;44:ad:d9:57:55:6d;11,43
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;44:ad:d9:57:80:30;88,13
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;44:ad:d9:57:80:33;88,13
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;44:ad:d9:57:80:35;78,55
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;44:ad:d9:57:80:3a;51,27
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;44:ad:d9:57:80:3c;51,27
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;44:ad:d9:57:80:3f;45,69
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;44:ad:d9:70:a8:c3;76,95
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;44:ad:d9:70:a8:c5;96,88
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;44:ad:d9:70:a8:cc;115,66
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;44:ad:d9:70:a8:cd;115,66
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;44:ad:d9:70:a9:a3;278,69
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;44:ad:d9:70:a9:a5;197,3
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;50:06:04:c2:31:b0;139,68
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;50:06:04:c2:31:b4;139,68
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;50:06:04:c2:31:b5;197,3
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;90:48:9a:18:41:4f;30,95
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;90:72:40:12:86:5e;69,29
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;90:72:40:12:86:5f;19,37
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;96:57:a5:80:7d:fa;97,87
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;bc:85:56:4f:8d:6e;109,81
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;fc:5b:39:c8:35:93;30,63
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;fc:5b:39:c8:35:95;30,63
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;fc:5b:39:c8:35:9c;6,48
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;fc:5b:39:c8:35:9d;8,16
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;fc:5b:39:c8:35:9f;8,16
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;fc:5b:39:ce:79:d0;61,75
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;fc:5b:39:ce:79:d5;55,04
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;fc:5b:39:ce:79:dc;8,09
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;fc:5b:39:ce:79:dd;9,08
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;fc:5b:39:ce:79:df;9,08
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;fc:5b:39:ce:7d:42;139,68
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;fc:5b:39:ce:7d:43;197,3
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;fc:5b:39:ce:7d:44;124,49
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;fc:5b:39:ce:7d:4a;91,87
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;fc:5b:39:ce:7d:4d;91,87
5805e5c7f202262c4eb63a8f;1476781511763;Andi;Mensa;fc:5b:39:ce:7d:4f;91,87
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;00:a0:57:22:2d:73;136,84
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;08:cc:68:c2:53:90;139,68
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;08:cc:68:c2:53:92;124,49
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;08:cc:68:c2:53:93;139,68
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;08:cc:68:c2:53:94;139,68
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;08:cc:68:c2:53:95;124,49
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;08:cc:68:c2:53:9d;115,21
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;08:cc:68:c2:53:9f;102,68
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;18:ef:63:9a:8b:50;54,48
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;18:ef:63:9a:8b:52;43,27
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;18:ef:63:9a:8b:53;76,95
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;18:ef:63:9a:8b:54;54,48
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;18:ef:63:9a:8b:55;86,34
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;44:ad:d9:57:4f:40;96,88
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;44:ad:d9:57:4f:42;121,96
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;44:ad:d9:57:4f:43;108,7
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;44:ad:d9:57:4f:44;86,34
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;44:ad:d9:57:4f:45;121,96
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;44:ad:d9:57:55:60;87,23
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;44:ad:d9:57:55:62;77,74
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;44:ad:d9:57:55:63;69,29
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;44:ad:d9:57:55:64;97,87
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;44:ad:d9:57:55:65;69,29
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;44:ad:d9:57:55:6a;45,52
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;44:ad:d9:57:55:6c;51,07
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;44:ad:d9:57:55:6d;51,07
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;44:ad:d9:57:55:6f;40,57
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;44:ad:d9:57:80:30;88,13
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;44:ad:d9:57:80:32;110,95
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;44:ad:d9:57:80:33;88,13
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;44:ad:d9:57:80:34;124,49
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;44:ad:d9:57:80:35;78,55
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;44:ad:d9:57:80:3a;72,42
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;44:ad:d9:57:80:3c;72,42
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;44:ad:d9:57:80:3d;45,69
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;44:ad:d9:57:80:3f;51,27
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;44:ad:d9:70:a8:c0;108,7
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;44:ad:d9:70:a8:c3;43,27
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;44:ad:d9:70:a8:c4;121,96
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;44:ad:d9:70:a8:c5;38,57
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;44:ad:d9:70:a8:cc;51,66
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;44:ad:d9:70:a8:cd;81,88
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;44:ad:d9:70:a8:cf;103,08
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;7c:b7:33:9e:15:6e;385,67
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;90:48:9a:18:41:4f;219,1
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;90:72:40:12:86:5e;87,23
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;90:72:40:12:86:5f;54,59
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;96:57:a5:80:7d:fa;309,49
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;bc:85:56:4f:8d:6e;109,81
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;fc:5b:39:c8:35:90;48,55
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;fc:5b:39:c8:35:92;61,12
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;fc:5b:39:c8:35:93;13,68
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;fc:5b:39:c8:35:94;76,95
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;fc:5b:39:c8:35:95;54,48
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;fc:5b:39:c8:35:9a;6,48
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;fc:5b:39:c8:35:9c;6,48
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;fc:5b:39:c8:35:9d;5,15
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;fc:5b:39:c8:35:9f;11,52
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;fc:5b:39:ce:79:d0;87,23
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;fc:5b:39:ce:79:d2;87,23
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;fc:5b:39:ce:79:d3;87,23
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;fc:5b:39:ce:79:d4;77,74
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;fc:5b:39:ce:79:d5;69,29
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;fc:5b:39:ce:79:da;80,94
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;fc:5b:39:ce:79:dc;72,14
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;fc:5b:39:ce:79:dd;18,12
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;fc:5b:39:ce:79:df;18,12
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;fc:5b:39:ce:7d:40;139,68
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;fc:5b:39:ce:7d:42;156,72
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;fc:5b:39:ce:7d:43;139,68
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;fc:5b:39:ce:7d:44;175,84
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;fc:5b:39:ce:7d:45;124,49
5805e5c7f202262c4eb63a90;1476781511825;Tim;Mensa;fc:5b:39:ce:7d:4a;183,3
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;00:a0:57:22:2d:73;121,96
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;08:cc:68:c2:53:92;98,88
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;08:cc:68:c2:53:93;139,68
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;08:cc:68:c2:53:94;98,88
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;08:cc:68:c2:53:95;156,72
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;08:cc:68:c2:53:9a;72,69
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;08:cc:68:c2:53:9f;72,69
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;18:ef:63:9a:8b:50;61,12
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;18:ef:63:9a:8b:52;61,12
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;18:ef:63:9a:8b:53;61,12
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;18:ef:63:9a:8b:55;61,12
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;18:ef:63:9a:8b:5a;91,87
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;18:ef:63:9a:8b:5c;81,88
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;18:ef:63:9a:8b:5f;91,87
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;44:ad:d9:57:4f:40;172,27
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;44:ad:d9:57:4f:45;136,84
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;44:ad:d9:57:4f:4a;72,97
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;44:ad:d9:57:4f:4c;72,97
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;44:ad:d9:57:55:63;77,74
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;44:ad:d9:57:55:65;97,87
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;44:ad:d9:57:55:6c;18,12
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;44:ad:d9:57:55:6d;11,43
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;44:ad:d9:57:80:30;78,55
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;44:ad:d9:57:80:33;78,55
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;44:ad:d9:57:80:35;78,55
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;44:ad:d9:57:80:3a;45,69
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;44:ad:d9:57:80:3c;45,69
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;44:ad:d9:57:80:3f;45,69
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;44:ad:d9:70:a8:c3;61,12
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;44:ad:d9:70:a8:c5;96,88
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;44:ad:d9:70:a8:cc;115,66
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;44:ad:d9:70:a8:cd;115,66
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;44:ad:d9:70:a9:a3;278,69
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;44:ad:d9:70:a9:a5;197,3
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;50:06:04:c2:31:b0;139,68
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;50:06:04:c2:31:b4;139,68
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;50:06:04:c2:31:b5;197,3
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;90:48:9a:18:41:4f;30,95
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;90:72:40:12:86:5e;61,75
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;90:72:40:12:86:5f;19,37
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;96:57:a5:80:7d:fa;97,87
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;bc:85:56:4f:8d:6e;97,87
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;fc:5b:39:c8:35:93;30,63
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;fc:5b:39:c8:35:95;30,63
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;fc:5b:39:c8:35:9c;6,48
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;fc:5b:39:c8:35:9d;7,27
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;fc:5b:39:c8:35:9f;7,27
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;fc:5b:39:ce:79:d0;61,75
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;fc:5b:39:ce:79:d5;61,75
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;fc:5b:39:ce:79:dc;7,21
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;fc:5b:39:ce:79:dd;8,09
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;fc:5b:39:ce:79:df;8,09
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;fc:5b:39:ce:7d:42;139,68
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;fc:5b:39:ce:7d:43;175,84
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;fc:5b:39:ce:7d:44;124,49
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;fc:5b:39:ce:7d:4a;91,87
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;fc:5b:39:ce:7d:4d;91,87
5805e5c8f202262c4eb63a91;1476781512847;Andi;Mensa;fc:5b:39:ce:7d:4f;91,87
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;00:a0:57:22:2d:73;121,96
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;08:cc:68:c2:53:90;139,68
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;08:cc:68:c2:53:92;110,95
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;08:cc:68:c2:53:93;124,49
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;08:cc:68:c2:53:94;139,68
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;08:cc:68:c2:53:95;124,49
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;08:cc:68:c2:53:9d;115,21
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;08:cc:68:c2:53:9f;102,68
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;18:ef:63:9a:8b:50;61,12
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;18:ef:63:9a:8b:52;43,27
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;18:ef:63:9a:8b:53;76,95
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;18:ef:63:9a:8b:54;68,58
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;18:ef:63:9a:8b:55;86,34
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;44:ad:d9:57:4f:40;96,88
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;44:ad:d9:57:4f:42;108,7
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;44:ad:d9:57:4f:43;108,7
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;44:ad:d9:57:4f:44;86,34
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;44:ad:d9:57:4f:45;121,96
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;44:ad:d9:57:55:60;97,87
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;44:ad:d9:57:55:62;77,74
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;44:ad:d9:57:55:63;69,29
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;44:ad:d9:57:55:64;109,81
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;44:ad:d9:57:55:65;69,29
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;44:ad:d9:57:55:6a;45,52
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;44:ad:d9:57:55:6c;51,07
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;44:ad:d9:57:55:6d;45,52
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;44:ad:d9:57:55:6f;40,57
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;44:ad:d9:57:80:30;98,88
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;44:ad:d9:57:80:32;124,49
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;44:ad:d9:57:80:33;98,88
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;44:ad:d9:57:80:34;124,49
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;44:ad:d9:57:80:35;98,88
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;44:ad:d9:57:80:3a;72,42
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;44:ad:d9:57:80:3c;72,42
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;44:ad:d9:57:80:3d;45,69
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;44:ad:d9:57:80:3f;57,52
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;44:ad:d9:70:a8:c0;108,7
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;44:ad:d9:70:a8:c3;54,48
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;44:ad:d9:70:a8:c4;121,96
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;44:ad:d9:70:a8:c5;48,55
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;44:ad:d9:70:a8:cc;51,66
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;44:ad:d9:70:a8:cd;81,88
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;44:ad:d9:70:a8:cf;103,08
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;7c:b7:33:9e:15:6e;385,67
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;90:48:9a:18:41:4f;195,27
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;90:72:40:12:86:5e;97,87
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;90:72:40:12:86:5f;61,25
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;96:57:a5:80:7d:fa;309,49
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;bc:85:56:4f:8d:6e;109,81
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;fc:5b:39:c8:35:90;43,27
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;fc:5b:39:c8:35:92;61,12
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;fc:5b:39:c8:35:93;19,33
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;fc:5b:39:c8:35:94;76,95
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;fc:5b:39:c8:35:95;48,55
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;fc:5b:39:c8:35:9a;7,27
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;fc:5b:39:c8:35:9c;7,27
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;fc:5b:39:c8:35:9d;5,15
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;fc:5b:39:c8:35:9f;10,27
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;fc:5b:39:ce:79:d0;87,23
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;fc:5b:39:ce:79:d2;87,23
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;fc:5b:39:ce:79:d3;87,23
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;fc:5b:39:ce:79:d4;77,74
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;fc:5b:39:ce:79:d5;69,29
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;fc:5b:39:ce:79:da;80,94
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;fc:5b:39:ce:79:dc;72,14
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;fc:5b:39:ce:79:dd;16,15
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;fc:5b:39:ce:79:df;16,15
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;fc:5b:39:ce:7d:40;139,68
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;fc:5b:39:ce:7d:42;156,72
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;fc:5b:39:ce:7d:43;139,68
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;fc:5b:39:ce:7d:44;175,84
5805e5c8f202262c4eb63a92;1476781512887;Tim;Mensa;fc:5b:39:ce:7d:45;124,49
